Age,Workclass,Final Weight,Education,Education Number,Marital Status,Occupation,Relationship,Race,Sex,Capital Gain,Capital Loss,Hours per Week,Native Country,Class
0.342466,2,0.067687,1,0.533333,1,0,0,0,0,0,0,0.346939,0,0
0.123288,1,0.071203,4,0.266667,1,10,2,0,1,0,0,0.397959,21,0
0.260274,2,0.228017,12,0.333333,1,8,0,0,0,0,0,0.234694,0,0
0.616438,2,0.175091,3,0.866667,1,3,2,0,1,0,0,0.397959,0,1
0.356164,2,0.114318,0,0.8,1,5,2,0,1,0,0,0.44898,0,0
0.356164,2,0.11022,0,0.8,2,1,3,0,1,0,0.359045,0.44898,0,1
0.068493,2,0.270408,1,0.533333,3,4,3,0,1,0,0,0.55102,0,0
0.150685,2,0.054317,1,0.533333,1,10,2,0,1,0,0,0.397959,0,0
0.534247,1,0.115997,5,0.6,1,4,2,0,1,0,0,0.44898,0,0
0.068493,2,0.23791,6,0.733333,0,4,3,0,0,0,0,0.142857,0,0
0.547945,2,0.135942,0,0.8,2,1,3,0,0,0,0,0.44898,0,1
0.30137,2,0.31837,1,0.533333,2,4,5,0,0,0,0,0.397959,0,0
0.123288,3,0.117901,5,0.6,0,0,5,0,0,0,0,0.142857,0,0
0,2,0.052659,2,0.4,0,8,1,0,1,0,0,0.091837,0,0
0.315068,0,0.116633,9,0.666667,1,7,2,0,1,0,0,0.377551,0,1
0.383562,2,0.165961,1,0.533333,1,7,2,4,1,0,0,0.397959,0,0
0.369863,2,0.100541,1,0.533333,0,10,3,4,1,0,0,0.397959,0,0
0.041096,4,0.229934,5,0.6,0,0,1,0,0,0,0,0.091837,0,0
0.219178,2,0.173265,1,0.533333,1,10,0,0,0,0,0,0.397959,0,0
0.082192,2,0.015857,5,0.6,0,4,3,0,1,0,0,0.397959,0,0
0.39726,1,0.04661,3,0.866667,2,1,3,0,1,0,0,0.295918,0,0
0.287671,2,0.109101,1,0.533333,1,4,2,0,1,0,0,0.5,0,0
0.506849,2,0.110046,1,0.533333,2,5,3,0,1,0,0,0.397959,0,0
0.39726,2,0.137644,11,0.133333,2,10,3,0,0,0,0.536961,0.44898,0,0
0.109589,2,0.225959,5,0.6,1,10,2,0,1,0,0,0.397959,0,0
0.39726,2,0.06548,5,0.6,2,4,3,0,0,0,0,0.397959,0,0
0.260274,4,0.07133,5,0.6,1,5,0,0,0,0,0,0.397959,0,0
0.082192,2,0.260669,1,0.533333,0,8,3,0,0,0,0,0.244898,0,0
0.164384,2,0.082766,1,0.533333,4,7,3,0,1,0,0,0.397959,0,0
0.369863,2,0.101699,5,0.6,1,0,0,0,0,0,0.554408,0.05102,0,1
0.027397,2,0.008927,5,0.6,0,0,1,0,0,0,0,0.153061,0,0
0.027397,2,0.149487,1,0.533333,0,8,4,0,0,0,0,0.397959,0,0
0.246575,2,0.141137,1,0.533333,1,8,0,0,0,0,0,0.397959,0,1
0.136986,2,0.196287,0,0.8,0,10,3,0,1,0,0,0.5,0,0
0.39726,1,0.180425,6,0.733333,4,10,3,0,1,0,0,0.397959,0,0
0.232877,2,0.124882,1,0.533333,0,8,3,0,0,0,0,0.346939,0,0
0.369863,2,0.070141,5,0.6,1,9,2,0,1,0,0,0.397959,0,0
0.383562,2,0.057518,5,0.6,2,2,5,0,0,0,0,0.397959,0,0
0.109589,2,0.050656,0,0.8,1,1,2,0,1,0,0,0.55102,0,1
0.479452,5,0.081426,0,0.8,1,1,2,0,1,0,0,0.5,0,1
0.041096,2,0.274255,5,0.6,0,2,1,0,1,0,0,0.397959,0,0
0.150685,2,0.065395,5,0.6,0,8,3,0,0,0,0,0.397959,0,0
0.452055,0,0.187493,0,0.8,1,11,2,0,1,0,0,0.397959,0,1
0.232877,2,0.146292,9,0.666667,2,9,3,0,0,0,0,0.642857,0,0
0.150685,2,0.104723,7,0.2,1,2,2,3,1,0,0.50023,0.397959,3,0
0.328767,2,0.29414,3,0.866667,1,1,2,0,1,0,0.453857,0.653061,0,1
0.150685,2,0.066462,1,0.533333,1,0,2,0,1,0,0,0.397959,0,0
0.39726,1,0.20712,1,0.533333,1,10,2,0,1,0,0,0.244898,0,0
0.205479,2,0.239315,5,0.6,1,1,2,0,1,0,0,0.5,0,0
0.328767,4,0.020416,5,0.6,2,8,3,4,0,0,0,0.234694,0,0
0.09589,2,0.155979,1,0.533333,0,2,5,4,0,0,0,0.397959,0,0
0.219178,2,0.072136,5,0.6,2,1,5,0,0,0,0,0.397959,0,0
0.39726,2,0.1196,8,1,1,1,2,0,1,0.150242,0,0.602041,0,1
0.191781,0,0.693373,5,0.6,1,7,2,0,1,0,0,0.397959,0,0
0.246575,2,0.054438,15,0.466667,2,10,3,0,1,0,0,0.5,0,1
0.479452,2,0.121213,14,0.066667,1,7,2,0,1,0,0,0.397959,20,0
0.178082,2,0.280988,2,0.4,0,8,1,0,0,0,0,0.183673,0,0
0.232877,4,0.15728,2,0.4,4,7,3,4,1,0,0,0.397959,0,0
0.232877,0,0.154846,1,0.533333,2,5,5,0,0,0,0,0.397959,0,0
0.041096,2,0.033613,5,0.6,1,4,2,0,1,0,0,0.295918,0,0
0,2,0.110525,2,0.4,0,2,1,0,1,0.02176,0,0.173469,0,0
0.205479,0,0.054141,0,0.8,1,1,0,0,0,0,0,0.397959,0,1
0.164384,2,0.11961,1,0.533333,2,6,3,0,1,0,0,0.397959,0,0
0.219178,2,0.146862,12,0.333333,0,10,5,0,0,0,0,0.346939,0,0
0.109589,2,0.082237,1,0.533333,1,5,2,0,1,0,0,0.602041,0,0
0.260274,3,0.164971,3,0.866667,0,3,3,0,1,0,0.323232,0.397959,0,0
0.082192,2,0.130648,1,0.533333,0,2,3,0,1,0,0,0.72449,24,0
0.630137,5,0.142625,1,0.533333,1,1,2,0,1,0,0,0.397959,0,1
0.410959,4,0.1869,3,0.866667,1,3,2,0,1,0,0,0.397959,0,0
0.315068,1,0.130283,0,0.8,3,3,3,0,0,0.02174,0,0.397959,0,0
0.178082,2,0.011802,6,0.733333,1,8,0,0,0,0,0,0.244898,0,1
0.136986,2,0.070682,5,0.6,0,10,1,1,1,0,0.454545,0.397959,15,0
0.219178,2,0.133196,3,0.866667,1,3,2,0,1,0,0,0.5,0,1
0.232877,4,0.185109,1,0.533333,0,6,3,4,1,0.00594,0,0.602041,0,0
0.232877,4,0.07113,5,0.6,0,11,3,0,0,0,0,0.397959,0,0
0.082192,2,0.046859,5,0.6,1,0,2,0,1,0,0,0.397959,0,0
0.342466,4,0.222669,5,0.6,1,0,0,0,0,0,0,0.397959,0,0
0.164384,2,0.238478,0,0.8,0,3,3,0,1,0,0,0.397959,0,0
0.383562,2,0.022801,1,0.533333,2,0,3,0,0,0,0,0.27551,0,0
0.09589,3,0.121425,1,0.533333,0,12,1,0,1,0,0,0.397959,0,0
0.369863,2,0.070868,5,0.6,1,3,2,0,1,0,0,0.397959,0,1
0.136986,2,0.267295,4,0.266667,0,10,4,0,1,0,0,0.397959,20,0
0.041096,2,0.194199,5,0.6,0,4,3,0,1,0,0,0.346939,0,0
0.369863,2,0.188965,1,0.533333,6,1,5,4,0,0,0,0.397959,0,0
0.465753,2,0.030311,1,0.533333,1,10,2,2,1,0,0,0.397959,0,0
0.041096,2,0.091178,1,0.533333,1,7,2,0,1,0,0,0.397959,0,0
0.027397,2,0.131833,1,0.533333,0,7,1,4,0,0,0,0.397959,0,0
0.383562,5,0.125675,5,0.6,1,10,2,0,1,0,0,0.55102,0,1
0.589041,2,0.158091,1,0.533333,1,10,2,0,1,0,0,0.397959,0,1
0.369863,1,0.15118,1,0.533333,1,4,0,0,0,0,0,0.397959,0,1
0.315068,2,0.041158,9,0.666667,1,7,2,1,1,0,0,0.397959,0,1
0.178082,2,0.114158,1,0.533333,1,1,0,0,0,0,0,0.397959,0,0
0.287671,2,0.230243,5,0.6,1,5,2,4,1,0,0,0.5,0,0
0.082192,2,0.028339,1,0.533333,1,5,2,0,1,0,0,0.602041,0,0
0.369863,2,0.070868,6,0.733333,0,6,1,0,1,0,0,0.397959,0,0
0.506849,4,0.187813,1,0.533333,1,5,2,4,1,0,0,0.397959,0,0
0.205479,2,0.081713,0,0.8,1,3,2,0,1,0,0,0.5,0,0
0.452055,2,0.122987,14,0.066667,3,10,5,0,1,0,0,0.397959,0,0
0.09589,2,0.10716,0,0.8,0,9,3,0,0,0,0,0.193878,0,0
0.273973,2,0.077711,1,0.533333,1,0,0,0,0,0,0,0.602041,0,0
0.479452,2,0.015833,1,0.533333,2,5,5,0,1,0,0,0.397959,0,0
0.287671,2,0.014736,5,0.6,1,5,2,0,1,0,0,0.397959,0,0
0.438356,2,0.122581,3,0.866667,1,1,2,0,1,0,0.453857,0.44898,0,1
0.178082,2,0.072171,0,0.8,1,9,0,0,0,0,0,0.153061,0,1
0.589041,2,0.128822,5,0.6,0,3,5,0,1,0,0,0.397959,0,1
0.246575,2,0.185229,1,0.533333,0,10,3,0,1,0,0,0.397959,0,0
0.178082,2,0.198113,1,0.533333,0,5,3,0,1,0,0,0.602041,0,0
0.684932,2,0.025207,9,0.666667,2,8,3,0,0,0,0,0.234694,0,0
0.39726,2,0.181274,0,0.8,0,10,3,0,0,0,0,0.397959,0,0
0,2,0.135549,4,0.266667,0,8,3,0,1,0,0,0.05102,0,0
0.068493,2,0.182792,5,0.6,0,2,1,0,1,0,0,0.295918,0,0
0.136986,2,0.101106,12,0.333333,0,8,3,0,1,0,0,0.397959,0,0
0.082192,2,0.126064,1,0.533333,0,8,5,0,0,0,0,0.346939,0,0
0.219178,2,0.067549,6,0.733333,1,10,2,0,1,0,0,0.44898,21,0
0.356164,1,0.107602,5,0.6,1,10,2,0,1,0,0,0.193878,0,0
0.150685,0,0.039265,0,0.8,0,3,3,0,1,0,0,0.193878,0,0
0.328767,2,0.123158,1,0.533333,3,10,5,0,0,0,0,0.397959,0,0
0.109589,2,0.120543,5,0.6,3,0,1,4,0,0,0,0.193878,0,0
0.575342,4,0.186551,1,0.533333,1,5,2,0,1,0,0,0.44898,0,0
0.383562,4,0.103328,0,0.8,2,3,5,0,0,0,0,0.397959,0,0
0.287671,2,0.053486,0,0.8,1,4,2,0,1,0.150242,0,0.602041,0,1
0.315068,2,0.227957,1,0.533333,0,8,3,0,0,0,0,0.346939,0,0
0.39726,3,0.243876,1,0.533333,2,0,3,0,1,0,0,0.397959,0,0
0.246575,2,0.013539,6,0.733333,0,1,3,0,0,0,0,0.602041,0,0
0.232877,2,0.118829,1,0.533333,2,3,5,0,0,0,0,0.244898,0,0
0.219178,2,0.112619,0,0.8,0,10,1,0,1,0,0,0.193878,0,0
0.328767,2,0.224689,1,0.533333,2,0,5,0,0,0,0,0.357143,0,0
0.041096,2,0.170104,5,0.6,0,7,1,0,1,0,0,0.397959,0,0
0.082192,2,0.265428,11,0.133333,0,8,1,0,1,0,0,0.397959,36,0
0.123288,2,0.035321,5,0.6,0,3,3,0,0,0,0,0.346939,0,0
0.082192,4,0.212354,1,0.533333,0,6,3,0,1,0,0,0.397959,17,0
0.616438,4,0.069121,1,0.533333,1,5,2,0,1,0,0,0.397959,0,0
0.479452,2,0.024884,5,0.6,1,0,2,0,1,0,0,0.397959,0,0
0.561644,2,0.11457,5,0.6,2,8,5,0,0,0,0,0.418367,23,0
0.109589,2,0.11462,0,0.8,0,4,3,0,0,0,0,0.397959,0,0
0.09589,2,0.255232,0,0.8,0,1,3,4,1,0,0,0.397959,0,0
0.027397,2,0.16118,5,0.6,0,11,1,0,1,0,0,0.071429,0,0
0.356164,2,0.067811,5,0.6,1,1,2,0,1,0,0,0.397959,0,0
0.410959,4,0.360547,1,0.533333,4,0,5,4,0,0,0,0.397959,0,0
0.30137,2,0.054136,1,0.533333,2,8,5,0,0,0,0,0.397959,0,0
0.438356,2,0.088058,9,0.666667,3,2,5,0,1,0,0.316804,0.418367,0,0
0.205479,2,0.016833,9,0.666667,0,10,3,0,1,0,0,0.44898,0,0
0.232877,2,0.22093,5,0.6,1,3,2,0,1,0,0,0.5,0,1
0.150685,2,0.120252,1,0.533333,2,10,3,0,1,0,0,0.44898,0,0
0.109589,2,0.173021,5,0.6,0,0,3,2,0,0,0,0.193878,0,0
0.232877,2,0.065084,0,0.8,1,3,2,0,1,0,0,0.5,0,1
0.287671,5,0.058992,0,0.8,1,1,2,0,1,0.150242,0,0.806122,0,1
0.452055,2,0.124928,1,0.533333,1,1,2,0,1,0.076881,0,0.5,0,1
0.09589,4,0.16032,5,0.6,2,2,3,4,1,0,0,0.5,0,0
0.273973,4,0.118003,5,0.6,1,9,2,0,1,0,0,0.44898,0,1
0.369863,2,0.112481,5,0.6,2,7,5,0,1,0,0,0.581633,0,1
0.150685,2,0.049936,5,0.6,1,4,0,0,0,0,0,0.397959,0,0
0.342466,2,0.141866,0,0.8,1,1,2,0,1,0,0,0.397959,0,1
0.780822,2,0.059017,5,0.6,2,0,3,0,0,0,0,0.081633,0,0
0.287671,1,0.120959,1,0.533333,1,10,2,0,1,0,0,0.5,0,0
0.369863,1,0.129316,3,0.866667,1,3,2,0,1,0,0,0.397959,0,0
0.369863,2,0.065915,2,0.4,2,7,5,3,0,0,0,0.459184,3,0
0.123288,2,0.065452,1,0.533333,0,7,3,0,1,0,0,0.397959,0,0
0.260274,2,0.125587,1,0.533333,1,8,2,4,1,0,0,0.397959,0,0
0.328767,2,0.060753,6,0.733333,1,1,0,0,0,0,0,0.5,0,1
0.684932,2,0.148921,10,0.933333,1,3,2,0,1,0.200512,0,0.479592,0,1
0.30137,4,0.132821,15,0.466667,1,9,2,0,1,0,0,0.5,0,0
0.547945,2,0.121336,14,0.066667,6,13,3,4,0,0,0,0.295918,0,0
0.164384,2,0.061165,9,0.666667,4,10,3,0,1,0,0,0.397959,0,0
0.191781,5,0.019837,0,0.8,0,6,3,0,0,0,0,0.44898,0,0
0.369863,2,0.134635,5,0.6,1,5,2,0,1,0,0,0.397959,0,0
0.164384,2,0.08262,8,1,0,3,1,0,1,0,0,0.397959,0,0
0.178082,2,0.153229,5,0.6,0,2,5,0,0,0,0,0.397959,0,0
0.136986,2,0.102944,1,0.533333,0,5,3,0,1,0,0,0.397959,0,0
0.136986,2,0.128759,5,0.6,1,4,2,0,1,0,0,0.5,0,0
0.205479,2,0.048827,1,0.533333,0,2,3,0,0,0,0,0.44898,0,0
0.561644,2,0.026743,12,0.333333,1,8,0,0,0,0,0,0.071429,0,0
0.246575,4,0.150122,5,0.6,1,11,2,0,1,0,0,0.397959,0,0
0.054795,2,0.167904,1,0.533333,0,2,1,0,1,0,0,0.357143,0,0
0.150685,2,0.117185,5,0.6,0,10,5,0,1,0,0,0.397959,0,0
0.39726,1,0.158541,5,0.6,2,1,3,0,1,0,0,0.5,0,0
0.260274,1,0.01003,1,0.533333,4,8,5,0,0,0,0,0.397959,0,0
0.753425,2,0.131116,2,0.4,6,0,5,0,0,0,0,0.397959,0,0
0.246575,2,0.147406,1,0.533333,1,7,0,4,0,0,0,0.397959,0,0
0.219178,3,0.208687,9,0.666667,2,10,5,4,0,0,0,0.397959,0,1
0.712329,2,0.08417,2,0.4,0,7,3,0,0,0,0,0.397959,0,0
0.246575,2,0.028722,1,0.533333,1,7,2,0,1,0,0,0.397959,0,0
0.232877,2,0.092369,1,0.533333,1,9,0,0,0,0,0,0.316327,0,0
0.178082,2,0.095196,2,0.4,1,8,2,0,1,0,0,0.397959,20,0
0.150685,2,0.069116,0,0.8,0,5,3,0,1,0,0,0.55102,0,0
0.506849,2,0.136289,0,0.8,1,4,2,0,1,0,0,0.346939,0,1
0.410959,2,0.170989,5,0.6,1,3,2,0,1,0,0,0.5,0,1
0.09589,2,0.047893,1,0.533333,0,2,5,4,0,0,0,0.397959,0,0
0.479452,1,0.218679,0,0.8,1,3,2,0,1,0,0,0.602041,0,1
0.041096,2,0.010223,1,0.533333,0,2,1,2,1,0,0,0.479592,0,0
0.356164,5,0.119634,3,0.866667,1,1,2,0,1,0.050131,0,0.44898,0,0
0.383562,2,0.286182,7,0.2,4,8,5,0,0,0,0,0.397959,20,0
0.164384,1,0.066814,1,0.533333,4,10,3,0,1,0,0,0.346939,0,0
0.410959,2,0.051076,3,0.866667,2,1,5,0,1,0,0,0.418367,0,0
0.09589,2,0.232316,1,0.533333,0,10,1,0,1,0,0,0.397959,0,0
0.465753,2,0.056495,1,0.533333,1,3,2,0,1,0,0,0.397959,0,0
0,2,0.1565,2,0.4,0,4,1,0,1,0,0,0.112245,0,0
0.273973,2,0.006912,9,0.666667,1,10,2,0,1,0,0.453857,0.397959,0,1
0.136986,2,0.099069,8,1,0,3,3,0,0,0,0,0.704082,0,0
0.164384,2,0.229471,0,0.8,1,1,0,0,1,0,0,0.397959,0,1
0.260274,1,0.011174,6,0.733333,2,4,5,0,0,0,0,0.346939,0,0
0.561644,4,0.184288,0,0.8,0,3,3,0,0,0,0,0.397959,0,0
0.123288,1,0.050503,5,0.6,1,10,2,0,1,0,0,0.44898,0,0
0.547945,2,0.039119,1,0.533333,1,4,2,0,1,0,0,0.397959,0,1
0.575342,2,0.127292,1,0.533333,1,10,2,0,1,0,0,0.397959,0,0
0.136986,2,0.115031,1,0.533333,1,7,2,0,1,0,0,0.397959,0,0
0.191781,1,0.223207,0,0.8,0,9,3,0,1,0,0,0.397959,0,0
0.054795,2,0.125957,5,0.6,0,4,1,0,0,0,0,0.234694,0,0
0.164384,2,0.014946,5,0.6,0,0,3,0,1,0,0,0.602041,0,0
0.013699,2,0.098123,2,0.4,0,8,1,0,1,0,0,0.397959,0,0
0.479452,2,0.009196,12,0.333333,1,10,2,0,1,0,0.433196,0.469388,0,1
0.547945,5,0.062253,0,0.8,2,3,3,0,1,0,0,0.806122,0,0
0.589041,2,0.018383,7,0.2,0,5,3,0,1,0,0,0.479592,0,1
0.191781,2,0.106017,0,0.8,1,3,2,0,1,0.076881,0,0.397959,4,1
0.082192,2,0.071653,0,0.8,0,0,1,0,0,0,0,0.397959,0,0
0.136986,2,0.173091,1,0.533333,0,4,1,0,1,0,0,0.397959,0,0
0.342466,1,0.13716,10,0.933333,1,3,2,0,1,0,0.436639,0.5,0,1
0.109589,2,0.127764,5,0.6,0,9,3,0,1,0.02174,0,0.397959,0,0
0.438356,2,0.084331,0,0.8,0,3,3,0,0,0,0,0.44898,0,0
0.205479,2,0.154534,0,0.8,0,9,3,0,1,0,0,0.397959,0,0
0.027397,2,0.13906,5,0.6,0,0,1,0,1,0,0,0.27551,0,0
0.589041,2,0.02649,7,0.2,2,8,3,0,0,0,0,0.397959,0,0
0.342466,4,0.110966,4,0.266667,1,8,2,0,1,0,0,0.397959,0,0
0.246575,1,0.123687,6,0.733333,0,6,3,0,1,0,0,0.397959,0,0
0.424658,2,0.022634,1,0.533333,0,0,5,4,0,0,0,0.367347,0,0
0.465753,2,0.270187,3,0.866667,1,10,2,0,1,0,0,0.397959,0,1
0.164384,2,0.115616,1,0.533333,0,10,3,2,1,0,0,0.397959,0,0
0.260274,4,0.222414,1,0.533333,4,1,3,4,1,0,0,0.397959,0,0
0,2,0.106881,12,0.333333,0,8,1,0,0,0,0,0.204082,0,0
0.479452,2,0.128067,3,0.866667,2,3,3,0,0,0.068491,0,0.602041,0,0
0.09589,2,0.159791,1,0.533333,0,10,3,0,1,0,0,0.397959,0,0
0.09589,2,0.161383,1,0.533333,1,2,2,0,1,0,0,0.5,0,0
0.123288,4,0.133003,0,0.8,0,3,1,0,1,0.01055,0,0.397959,0,0
0.136986,2,0.066283,0,0.8,0,8,1,0,0,0,0,0.193878,0,0
0.30137,2,0.132801,1,0.533333,0,2,1,0,1,0,0,0.602041,0,0
0.178082,2,0.242283,1,0.533333,1,5,2,4,1,0,0,0.44898,0,0
0.452055,1,0.06916,1,0.533333,1,1,2,0,1,0,0,0.316327,0,0
0.479452,5,0.026326,0,0.8,1,4,2,0,1,0,0,0.55102,0,0
0.39726,2,0.061194,10,0.933333,1,3,2,0,1,0.150242,0,0.44898,0,1
0.082192,2,0.121024,0,0.8,0,4,1,0,0,0,0,0.193878,0,0
0.383562,2,0.305725,2,0.4,6,8,3,4,0,0,0,0.193878,0,0
0.657534,2,0.065923,4,0.266667,6,13,5,4,0,0,0,0.234694,0,0
0.164384,2,0.015008,9,0.666667,1,5,2,0,1,0,0,0.55102,0,0
0.410959,2,0.155898,4,0.266667,3,2,5,0,1,0,0,0.397959,36,0
0.178082,2,0.075999,1,0.533333,0,6,1,4,1,0,0,0.602041,0,0
0.232877,2,0.095984,1,0.533333,1,4,2,0,1,0,0,0.44898,0,1
0.287671,1,0.173368,1,0.533333,1,4,2,0,1,0,0,0.642857,0,0
0.219178,2,0.131202,5,0.6,1,1,2,0,1,0,0,0.397959,0,1
0.438356,2,0.173731,0,0.8,1,4,2,0,1,0,0,0.255102,0,1
0.410959,1,0.103743,5,0.6,0,8,5,4,0,0,0,0.397959,0,0
0.438356,4,0.073461,12,0.333333,4,8,5,4,0,0,0,0.397959,0,0
0.356164,2,0.0965,5,0.6,1,10,2,0,1,0.150242,0,0.602041,0,1
0.178082,2,0.06205,0,0.8,1,0,0,4,0,0,0,0.397959,0,1
0.561644,1,0.015918,1,0.533333,1,10,2,0,1,0,0,0.602041,0,0
0.027397,2,0.170003,1,0.533333,0,8,1,0,0,0,0,0.132653,0,0
0.054795,2,0.145268,0,0.8,0,2,3,0,1,0,0,0.397959,0,0
0.219178,2,0.110982,0,0.8,1,1,2,0,1,0.150242,0,0.602041,0,1
0.410959,5,0.160185,11,0.133333,1,5,2,0,1,0,0,0.5,12,0
0.479452,1,0.188228,8,1,1,3,2,0,1,0,0,0.602041,0,1
0.123288,2,0.043037,1,0.533333,2,10,3,0,1,0,0,0.55102,0,0
0.589041,2,0.127065,1,0.533333,1,10,2,0,1,0,0,0.397959,0,0
0.054795,2,0.100979,5,0.6,0,2,1,0,1,0,0,0.397959,0,0
0.260274,2,0.11972,5,0.6,1,4,2,0,1,0.051781,0,0.5,0,1
0.191781,2,0.029587,5,0.6,1,10,2,0,1,0,0,0.44898,0,0
0.452055,5,0.12431,8,1,4,3,3,0,1,0,0,0.397959,0,1
0.191781,4,0.264737,1,0.533333,2,0,5,0,0,0,0,0.397959,0,0
0.739726,2,0.044819,1,0.533333,1,10,2,0,1,0,0,0.142857,0,0
0.178082,0,0.10677,0,0.8,1,9,2,0,1,0,0,0.397959,0,1
0.041096,2,0.080598,5,0.6,0,8,1,0,1,0,0,0.193878,0,0
0.09589,2,0.369714,1,0.533333,0,1,4,0,1,0.04101,0,0.5,0,0
0.246575,2,0.19029,8,1,1,3,2,1,1,0,0,0.397959,27,1
0.287671,0,0.089301,5,0.6,4,1,3,0,0,0,0,0.44898,0,0
0.136986,2,0.187485,1,0.533333,0,7,1,0,0,0,0,0.316327,0,0
0.164384,0,0.040279,5,0.6,0,0,5,1,0,0,0,0.397959,15,0
0.232877,2,0.064151,1,0.533333,1,10,2,0,1,0,0,0.44898,0,0
0.369863,2,0.140587,7,0.2,1,10,2,0,1,0,0,0.346939,0,0
0.356164,2,0.110185,1,0.533333,1,7,2,0,1,0,0,0.397959,0,1
0.369863,1,0.219297,15,0.466667,1,2,2,4,1,0,0,0.397959,0,1
0.246575,2,0.169115,3,0.866667,0,4,3,0,1,0,0,0.602041,0,0
0.136986,2,0.067654,5,0.6,0,3,3,0,1,0,0,0.397959,0,0
0.356164,4,0.123657,3,0.866667,0,3,3,0,1,0,0,0.377551,0,0
0.041096,2,0.046767,5,0.6,0,4,3,0,0,0,0,0.244898,0,0
0.342466,2,0.223387,6,0.733333,2,3,5,0,0,0.086141,0,0.397959,0,1
0.136986,0,0.161012,5,0.6,1,5,2,0,1,0.03411,0,0.397959,0,0
0.342466,2,0.159421,1,0.533333,1,10,2,4,1,0,0,0.397959,0,1
0.09589,2,0.10857,4,0.266667,0,7,3,0,1,0,0.395087,0.397959,0,0
0.424658,3,0.066674,5,0.6,2,1,3,0,1,0,0,0.397959,0,0
0,1,0.242061,2,0.4,0,6,1,0,1,0,0,0.091837,0,0
0.219178,2,0.11564,0,0.8,1,1,2,0,1,0,0,0.397959,0,1
0.452055,5,0.140677,1,0.533333,1,4,2,0,1,0,0,0.5,0,1
0.068493,2,0.155208,1,0.533333,0,4,1,0,0,0.02597,0,0.397959,0,0
0,2,0.061423,15,0.466667,0,8,1,0,1,0,0,0.153061,0,0
0.205479,2,0.145327,5,0.6,1,0,2,0,1,0,0,0.397959,20,0
0.191781,2,0.076861,1,0.533333,0,10,3,0,1,0,0,0.44898,0,0
0.561644,1,0.130218,1,0.533333,6,1,3,0,1,0,0,0.5,0,0
0.164384,4,0.054317,1,0.533333,0,11,1,0,1,0,0,0.479592,0,0
0.273973,2,0.101096,9,0.666667,1,10,2,0,1,0,0,0.397959,21,1
0.232877,1,0.120893,1,0.533333,1,10,2,0,1,0,0,0.397959,0,1
0.082192,4,0.284255,5,0.6,4,1,5,4,1,0,0,0.397959,0,0
0.013699,0,0.031959,2,0.4,0,0,1,0,0,0,0,0.040816,0,0
0.232877,2,0.084511,1,0.533333,2,1,3,0,0,0,0,0.397959,0,0
0.383562,4,0.050501,0,0.8,1,3,0,0,0,0,0,0.55102,0,0
0.328767,2,0.124176,3,0.866667,0,1,3,0,1,0,0,0.346939,24,0
0.123288,2,0.105313,1,0.533333,0,8,4,0,1,0,0,0.295918,0,0
0.506849,4,0.068401,5,0.6,1,6,2,0,1,0,0,0.397959,0,0
0.09589,2,0.086756,5,0.6,0,7,1,4,0,0,0,0.44898,0,0
0.342466,2,0.169884,5,0.6,1,3,2,0,1,0,0,0.5,0,0
0.041096,2,0.206746,5,0.6,0,3,1,0,1,0,0,0.193878,0,0
0.082192,0,0.219481,0,0.8,0,9,3,0,0,0,0,0.193878,0,0
0.246575,2,0.129951,3,0.866667,0,3,3,0,1,0,0,0.602041,0,1
0.191781,2,0.072279,3,0.866667,1,9,2,0,1,0,0.436639,0.397959,0,1
0.178082,2,0.120438,0,0.8,0,3,1,0,0,0,0,0.397959,17,0
0.027397,2,0.314274,1,0.533333,0,4,1,0,0,0,0,0.193878,0,0
0.260274,4,0.066952,0,0.8,0,3,3,0,1,0,0,0.5,0,0
0.191781,2,0.157102,0,0.8,6,4,5,0,0,0,0.316804,0.397959,12,0
0.054795,2,0.10295,5,0.6,0,2,1,0,1,0,0,0.295918,0,0
0.191781,1,0.046087,5,0.6,1,10,2,0,1,0,0,0.397959,0,0
0.39726,2,0.192391,8,1,2,3,5,0,0,0.252363,0,0.653061,0,1
0.369863,2,0.034472,0,0.8,2,1,1,0,0,0,0,0.5,0,1
0.315068,2,0.147283,15,0.466667,1,8,2,4,1,0,0,0.397959,18,0
0.383562,2,0.156387,5,0.6,0,4,3,4,1,0,0,0.397959,0,0
0.589041,2,0.112318,1,0.533333,1,10,2,0,1,0,0,0.346939,0,0
0.013699,2,0.132991,2,0.4,0,8,4,0,1,0,0,0.244898,0,0
0.150685,2,0.192992,0,0.8,1,3,2,0,1,0,0,0.397959,0,0
0.260274,2,0.039389,5,0.6,2,0,5,4,0,0,0,0.397959,0,0
0.315068,2,0.090131,9,0.666667,1,9,2,0,1,0.04386,0,0.397959,0,0
0.260274,4,0.251525,0,0.8,2,0,5,0,0,0,0,0.346939,14,0
0.191781,2,0.19248,1,0.533333,4,8,5,4,0,0,0,0.397959,0,0
0.219178,2,0.123508,1,0.533333,1,7,2,0,1,0,0,0.397959,0,0
0.027397,0,0.248661,1,0.533333,0,9,1,0,0,0,0,0.397959,0,0
0.068493,2,0.137267,5,0.6,0,4,1,0,0,0,0,0.142857,0,0
0.232877,2,0.139345,0,0.8,1,1,2,0,1,0,0,0.44898,0,1
0.219178,2,0.11564,1,0.533333,0,8,3,0,1,0,0,0.397959,0,0
0.328767,2,0.077115,1,0.533333,1,10,2,0,1,0,0.470845,0.602041,0,0
